Unit,Period,Days,Account,Amount
00040302D014,8,30,Utilities,7778
00040302D014,9,31,Utilities,7773
00040302D014,10,31,Utilities,7923
00040302D014,11,28,Utilities,7698
00040302D014,12,31,Utilities,8244
00040302D014,13,30,Utilities,7428
00040302D014,14,31,Utilities,2747
00040302D014,15,30,Utilities,6296
00040302D014,16,31,Utilities,6378
00040302D014,17,31,Utilities,9897
00040302D014,18,30,Utilities,9559
00040302D014,19,31,Utilities,1850
00040302D014,20,30,Utilities,4978
00040302D014,21,31,Utilities,7737
00040302D014,22,31,Utilities,10139
00040302D014,23,28,Utilities,1619
00040302D014,24,31,Utilities,4851
0004030A635E,1,30,Utilities,7307
0004030A635E,2,31,Utilities,7745
0004030A635E,3,30,Utilities,7594
0004030A635E,4,31,Utilities,8522
0004030A635E,5,31,Utilities,7738
0004030A635E,6,30,Utilities,8974
0004030A635E,7,31,Utilities,9060
0004030A635E,8,30,Utilities,9343
0004030A635E,9,31,Utilities,10043
0004030A635E,10,31,Utilities,9830
0004030A635E,11,28,Utilities,9797
0004030A635E,12,31,Utilities,9616
0004030A635E,13,30,Utilities,9684
0004030A635E,14,31,Utilities,3578
0004030A635E,15,30,Utilities,7097
0004030A635E,16,31,Utilities,8461
0004030A635E,17,31,Utilities,14096
0004030A635E,18,30,Utilities,11561
0004030A635E,19,31,Utilities,2653
0004030A635E,20,30,Utilities,6226
0004030A635E,21,31,Utilities,8859
0004030A635E,22,31,Utilities,11855
0004030A635E,23,28,Utilities,3596
0004030A635E,24,31,Utilities,4090
0004030B92EE,1,30,Utilities,5852
0004030B92EE,2,31,Utilities,7038
0004030B92EE,3,30,Utilities,6851
0004030B92EE,4,31,Utilities,7717
0004030B92EE,5,31,Utilities,7270
0004030B92EE,6,30,Utilities,6694
0004030B92EE,7,31,Utilities,7850
0004030B92EE,8,30,Utilities,9599
0004030B92EE,9,31,Utilities,8089
0004030B92EE,10,31,Utilities,8719
0004030B92EE,11,28,Utilities,7930
0004030B92EE,12,31,Utilities,9539
0004030B92EE,13,30,Utilities,7231
0004030B92EE,14,31,Utilities,2304
0004030B92EE,15,30,Utilities,6136
0004030B92EE,16,31,Utilities,5330
0004030B92EE,17,31,Utilities,10795
0004030B92EE,18,30,Utilities,9436
0004030B92EE,19,31,Utilities,2760
0004030B92EE,20,30,Utilities,6032
0004030B92EE,21,31,Utilities,5923
0004030B92EE,22,31,Utilities,8200
0004030B92EE,23,28,Utilities,2910
0004030B92EE,24,31,Utilities,6197
0004030BEB57,1,30,Utilities,7677
0004030BEB57,2,31,Utilities,7903
0004030BEB57,3,30,Utilities,7727
0004030BEB57,4,31,Utilities,8418
0004030BEB57,5,31,Utilities,8000
0004030BEB57,6,30,Utilities,7945
0004030BEB57,7,31,Utilities,9069
0004030BEB57,8,30,Utilities,8455
0004030BEB57,9,31,Utilities,9222
0004030BEB57,10,31,Utilities,8446
0004030BEB57,11,28,Utilities,8427
0004030BEB57,12,31,Utilities,9335
0004030BEB57,13,30,Utilities,8927
0004030BEB57,14,31,Utilities,3682
0004030BEB57,15,30,Utilities,6719
0004030BEB57,16,31,Utilities,8101
0004030BEB57,17,31,Utilities,12191
0004030BEB57,18,30,Utilities,10156
0004030BEB57,19,31,Utilities,2853
0004030BEB57,20,30,Utilities,6230
0004030BEB57,21,31,Utilities,6480
0004030BEB57,22,31,Utilities,8236
0004030BEB57,23,28,Utilities,2656
0004030BEB57,24,31,Utilities,7001
00040302CD88,1,30,Other Controllables,700
00040302CD88,2,31,Other Controllables,501
00040302CD88,3,30,Other Controllables,396
00040302CD88,4,31,Other Controllables,471
00040302CD88,5,31,Other Controllables,372
00040302CD88,6,30,Other Controllables,804
00040302CD88,7,31,Other Controllables,664
00040302CD88,8,30,Other Controllables,1101
00040302CD88,9,31,Other Controllables,518
00040302CD88,10,31,Other Controllables,286
00040302CD88,11,28,Other Controllables,172
00040302CD88,12,31,Other Controllables,503
00040302CD88,13,30,Other Controllables,350
00040302CD88,14,31,Other Controllables,768
00040302CD88,15,30,Other Controllables,339
00040302CD88,16,31,Other Controllables,273
00040302CD88,17,31,Other Controllables,212
00040302CD88,18,30,Other Controllables,530
00040302CD88,19,31,Other Controllables,344
00040302CD88,20,30,Other Controllables,385
00040302CD88,21,31,Other Controllables,306
00040302CD88,22,31,Other Controllables,758
00040302CD88,23,28,Other Controllables,433
00040302CD88,24,31,Other Controllables,195
00040302CE36,1,30,Other Controllables,663
00040302CE36,2,31,Other Controllables,425
00040302CE36,3,30,Other Controllables,463
00040302CE36,4,31,Other Controllables,346
00040302CE36,5,31,Other Controllables,333
00040302CE36,6,30,Other Controllables,1209
00040302CE36,7,31,Other Controllables,783
00040302CE36,8,30,Other Controllables,691
00040302CE36,9,31,Other Controllables,521
00040302CE36,10,31,Other Controllables,337
00040302CE36,11,28,Other Controllables,412
00040302CE36,12,31,Other Controllables,400
00040302CE36,13,30,Other Controllables,613
00040302CE36,14,31,Other Controllables,822
00040302CE36,15,30,Other Controllables,684
00040302CE36,16,31,Other Controllables,535
00040302CE36,17,31,Other Controllables,594
00040302CE36,18,30,Other Controllables,826
00040302CE36,19,31,Other Controllables,237
00040302CE36,20,30,Other Controllables,541
00040302CE36,21,31,Other Controllables,525
00040302CE36,22,31,Other Controllables,825
00040302CE36,23,28,Other Controllables,453
00040302CE36,24,31,Other Controllables,442
00040302CF03,1,30,Other Controllables,729
00040302CF03,2,31,Other Controllables,465
00040302CF03,3,30,Other Controllables,294
00040302CF03,4,31,Other Controllables,501
00040302CF03,5,31,Other Controllables,441
00040302CF03,6,30,Other Controllables,1291
00040302CF03,7,31,Other Controllables,876
00040302CF03,8,30,Other Controllables,797
00040302CF03,9,31,Other Controllables,634
00040302CF03,10,31,Other Controllables,493
00040302CF03,11,28,Other Controllables,322
00040302CF03,12,31,Other Controllables,160
00040302CF03,13,30,Other Controllables,665
00040302CF03,14,31,Other Controllables,992
00040302CF03,15,30,Other Controllables,421
00040302CF03,16,31,Other Controllables,606
00040302CF03,17,31,Other Controllables,312
00040302CF03,18,30,Other Controllables,439
00040302CF03,19,31,Other Controllables,495
00040302CF03,20,30,Other Controllables,1059
00040302CF03,21,31,Other Controllables,1142
00040302CF03,22,31,Other Controllables,766
00040302CF03,23,28,Other Controllables,563
00040302CF03,24,31,Other Controllables,599
00040302CF28,1,30,Other Controllables,732
00040302CF28,2,31,Other Controllables,435
00040302CF28,3,30,Other Controllables,267
00040302CF28,4,31,Other Controllables,262
00040302CF28,5,31,Other Controllables,514
00040302CF28,6,30,Other Controllables,1214
00040302CF28,7,31,Other Controllables,825
00040302CF28,8,30,Other Controllables,564
00040302CF28,9,31,Other Controllables,576
00040302CF28,10,31,Other Controllables,469
00040302CF28,11,28,Other Controllables,279
00040302CF28,12,31,Other Controllables,351
00040302CF28,13,30,Other Controllables,595
00040302CF28,14,31,Other Controllables,1058
00040302CF28,15,30,Other Controllables,313
00040302CF28,16,31,Other Controllables,378
00040302CF28,17,31,Other Controllables,300
00040302CF28,18,30,Other Controllables,476
00040302CF28,19,31,Other Controllables,411
00040302CF28,20,30,Other Controllables,363
00040302CF28,21,31,Other Controllables,601
00040302CF28,22,31,Other Controllables,846
00040302CF28,23,28,Other Controllables,481
00040302CF28,24,31,Other Controllables,219
00040302D006,1,30,Other Controllables,497
00040302D006,2,31,Other Controllables,247
00040302D006,3,30,Other Controllables,266
00040302D006,4,31,Other Controllables,369
00040302D006,5,31,Other Controllables,323
00040302D006,6,30,Other Controllables,608
00040302D006,7,31,Other Controllables,660
00040302D006,8,30,Other Controllables,1105
00040302D006,9,31,Other Controllables,471
00040302D006,10,31,Other Controllables,308
00040302D006,11,28,Other Controllables,236
00040302D006,12,31,Other Controllables,275
00040302D006,13,30,Other Controllables,426
00040302D006,14,31,Other Controllables,1053
00040302D006,15,30,Other Controllables,271
00040302D006,16,31,Other Controllables,273
00040302D006,17,31,Other Controllables,189
00040302D006,18,30,Other Controllables,303
00040302D006,19,31,Other Controllables,409
00040302D006,20,30,Other Controllables,249
00040302D006,21,31,Other Controllables,557
00040302D006,22,31,Other Controllables,624
00040302D006,23,28,Other Controllables,185
00040302D006,24,31,Other Controllables,510
00040302D014,1,30,Other Controllables,699
00040302D014,2,31,Other Controllables,417
00040302D014,3,30,Other Controllables,313
00040302D014,4,31,Other Controllables,460
00040302D014,5,31,Other Controllables,189
00040302D014,6,30,Other Controllables,1539
00040302D014,7,31,Other Controllables,782
00040302D014,8,30,Other Controllables,580
00040302D014,9,31,Other Controllables,598
00040302D014,10,31,Other Controllables,353
00040302D014,11,28,Other Controllables,345
00040302D014,12,31,Other Controllables,270
00040302D014,13,30,Other Controllables,687
00040302D014,14,31,Other Controllables,1229
00040302D014,15,30,Other Controllables,665
00040302D014,16,31,Other Controllables,401
00040302D014,17,31,Other Controllables,337
00040302D014,18,30,Other Controllables,534
00040302D014,19,31,Other Controllables,500
00040302D014,20,30,Other Controllables,710
00040302D014,21,31,Other Controllables,559
00040302D014,22,31,Other Controllables,649
00040302D014,23,28,Other Controllables,608
00040302D014,24,31,Other Controllables,219
0004030A635E,1,30,Other Controllables,1160
0004030A635E,2,31,Other Controllables,849
0004030A635E,3,30,Other Controllables,731
0004030A635E,4,31,Other Controllables,570
0004030A635E,5,31,Other Controllables,602
0004030A635E,6,30,Other Controllables,1644
0004030A635E,7,31,Other Controllables,1107
0004030A635E,8,30,Other Controllables,818
0004030A635E,9,31,Other Controllables,814
0004030A635E,10,31,Other Controllables,360
0004030A635E,11,28,Other Controllables,260
0004030A635E,12,31,Other Controllables,199
0004030A635E,13,30,Other Controllables,824
0004030A635E,14,31,Other Controllables,1155
0004030A635E,15,30,Other Controllables,529
0004030A635E,16,31,Other Controllables,762
0004030A635E,17,31,Other Controllables,1067
0004030A635E,18,30,Other Controllables,718
0004030A635E,19,31,Other Controllables,408
0004030A635E,20,30,Other Controllables,920
0004030A635E,21,31,Other Controllables,392
0004030A635E,22,31,Other Controllables,1173
0004030A635E,23,28,Other Controllables,384
0004030A635E,24,31,Other Controllables,612
0004030B92EE,1,30,Other Controllables,578
0004030B92EE,2,31,Other Controllables,268
0004030B92EE,3,30,Other Controllables,665
0004030B92EE,4,31,Other Controllables,546
0004030B92EE,5,31,Other Controllables,350
0004030B92EE,6,30,Other Controllables,1476
0004030B92EE,7,31,Other Controllables,1011
0004030B92EE,8,30,Other Controllables,1074
0004030B92EE,9,31,Other Controllables,574
0004030B92EE,10,31,Other Controllables,395
0004030B92EE,11,28,Other Controllables,466
0004030B92EE,12,31,Other Controllables,220
0004030B92EE,13,30,Other Controllables,368
0004030B92EE,14,31,Other Controllables,935
0004030B92EE,15,30,Other Controllables,758
0004030B92EE,16,31,Other Controllables,294
0004030B92EE,17,31,Other Controllables,521
0004030B92EE,18,30,Other Controllables,816
0004030B92EE,19,31,Other Controllables,436
0004030B92EE,20,30,Other Controllables,653
0004030B92EE,21,31,Other Controllables,575
0004030B92EE,22,31,Other Controllables,818
0004030B92EE,23,28,Other Controllables,477
0004030B92EE,24,31,Other Controllables,494
0004030BEB57,1,30,Other Controllables,460
0004030BEB57,2,31,Other Controllables,663
0004030BEB57,3,30,Other Controllables,565
0004030BEB57,4,31,Other Controllables,590
0004030BEB57,5,31,Other Controllables,392
0004030BEB57,6,30,Other Controllables,1263
0004030BEB57,7,31,Other Controllables,800
0004030BEB57,8,30,Other Controllables,691
0004030BEB57,9,31,Other Controllables,643
0004030BEB57,10,31,Other Controllables,303
0004030BEB57,11,28,Other Controllables,269
0004030BEB57,12,31,Other Controllables,216
0004030BEB57,13,30,Other Controllables,396
0004030BEB57,14,31,Other Controllables,997
0004030BEB57,15,30,Other Controllables,527
0004030BEB57,16,31,Other Controllables,648
0004030BEB57,17,31,Other Controllables,295
0004030BEB57,18,30,Other Controllables,864
0004030BEB57,19,31,Other Controllables,832
0004030BEB57,20,30,Other Controllables,590
0004030BEB57,21,31,Other Controllables,806
0004030BEB57,22,31,Other Controllables,907
0004030BEB57,23,28,Other Controllables,544
0004030BEB57,24,31,Other Controllables,582
00040302CD88,1,30,Other Controllables,184
00040302CD88,2,31,Other Controllables,26
00040302CD88,3,30,Other Controllables,62
00040302CD88,4,31,Other Controllables,-70
00040302CD88,5,31,Other Controllables,325
00040302CD88,6,30,Other Controllables,7
00040302CD88,7,31,Other Controllables,-15
00040302CD88,8,30,Other Controllables,12
00040302CD88,9,31,Other Controllables,74
00040302CD88,10,31,Other Controllables,140
00040302CD88,11,28,Other Controllables,140
00040302CD88,12,31,Other Controllables,137
00040302CD88,13,30,Other Controllables,488
00040302CD88,14,31,Other Controllables,284
00040302CD88,15,30,Other Controllables,2
00040302CD88,16,31,Other Controllables,14
00040302CD88,17,31,Other Controllables,167
00040302CD88,18,30,Other Controllables,55
00040302CD88,19,31,Other Controllables,229
00040302CD88,20,30,Other Controllables,342
00040302CD88,21,31,Other Controllables,216
00040302CD88,22,31,Other Controllables,250
00040302CD88,23,28,Other Controllables,210
00040302CD88,24,31,Other Controllables,222
00040302CE36,1,30,Other Controllables,16
00040302CE36,2,31,Other Controllables,-108
00040302CE36,3,30,Other Controllables,97
00040302CE36,4,31,Other Controllables,302
00040302CE36,5,31,Other Controllables,-25
00040302CE36,6,30,Other Controllables,165
00040302CE36,7,31,Other Controllables,20
00040302CE36,8,30,Other Controllables,18
00040302CE36,9,31,Other Controllables,195
00040302CE36,10,31,Other Controllables,6
00040302CE36,11,28,Other Controllables,191
00040302CE36,12,31,Other Controllables,289
00040302CE36,13,30,Other Controllables,62
00040302CE36,14,31,Other Controllables,-11
00040302CE36,15,30,Other Controllables,846
00040302CE36,16,31,Other Controllables,92
00040302CE36,17,31,Other Controllables,477
00040302CE36,18,30,Other Controllables,-183
00040302CE36,19,31,Other Controllables,108
00040302CE36,20,30,Other Controllables,196
00040302CE36,21,31,Other Controllables,521
00040302CE36,22,31,Other Controllables,360
00040302CE36,23,28,Other Controllables,187
00040302CE36,24,31,Other Controllables,71
00040302CF03,1,30,Other Controllables,32
00040302CF03,2,31,Other Controllables,27
00040302CF03,3,30,Other Controllables,69
00040302CF03,4,31,Other Controllables,-193
00040302CF03,5,31,Other Controllables,194
00040302CF03,6,30,Other Controllables,102
00040302CF03,7,31,Other Controllables,-168
00040302CF03,8,30,Other Controllables,107
00040302CF03,9,31,Other Controllables,162
00040302CF03,10,31,Other Controllables,100
00040302CF03,11,28,Other Controllables,157
00040302CF03,12,31,Other Controllables,57
00040302CF03,13,30,Other Controllables,59
00040302CF03,14,31,Other Controllables,227
00040302CF03,15,30,Other Controllables,366
00040302CF03,16,31,Other Controllables,275
00040302CF03,17,31,Other Controllables,215
00040302CF03,18,30,Other Controllables,216
00040302CF03,19,31,Other Controllables,762
00040302CF03,20,30,Other Controllables,939
00040302CF03,21,31,Other Controllables,803
00040302CF03,22,31,Other Controllables,530
00040302CF03,23,28,Other Controllables,164
00040302CF03,24,31,Other Controllables,421
00040302CF28,1,30,Other Controllables,169
00040302CF28,2,31,Other Controllables,69
00040302CF28,3,30,Other Controllables,163
00040302CF28,4,31,Other Controllables,91
00040302CF28,5,31,Other Controllables,160
00040302CF28,6,30,Other Controllables,19
00040302CF28,7,31,Other Controllables,402
00040302CF28,8,30,Other Controllables,-49
00040302CF28,9,31,Other Controllables,226
00040302CF28,10,31,Other Controllables,112
00040302CF28,11,28,Other Controllables,311
00040302CF28,12,31,Other Controllables,119
00040302CF28,13,30,Other Controllables,216
00040302CF28,14,31,Other Controllables,218
00040302CF28,15,30,Other Controllables,-221
00040302CF28,16,31,Other Controllables,293
00040302CF28,17,31,Other Controllables,193
00040302CF28,18,30,Other Controllables,102
00040302CF28,19,31,Other Controllables,186
00040302CF28,20,30,Other Controllables,216
00040302CF28,21,31,Other Controllables,283
00040302CF28,22,31,Other Controllables,179
00040302CF28,23,28,Other Controllables,-893
00040302CF28,24,31,Other Controllables,316
00040302D006,1,30,Other Controllables,65
00040302D006,2,31,Other Controllables,-59
00040302D006,3,30,Other Controllables,-17
00040302D006,4,31,Other Controllables,13
00040302D006,5,31,Other Controllables,-135
00040302D006,6,30,Other Controllables,68
00040302D006,7,31,Other Controllables,48
00040302D006,8,30,Other Controllables,-104
00040302D006,9,31,Other Controllables,92
00040302D006,10,31,Other Controllables,-46
00040302D006,11,28,Other Controllables,37
00040302D006,12,31,Other Controllables,-2
00040302D006,13,30,Other Controllables,87
00040302D006,14,31,Other Controllables,-111
00040302D006,15,30,Other Controllables,22
00040302D006,16,31,Other Controllables,32
00040302D006,17,31,Other Controllables,-36
00040302D006,18,30,Other Controllables,66
00040302D006,19,31,Other Controllables,152
00040302D006,20,30,Other Controllables,186
00040302D006,21,31,Other Controllables,52
00040302D006,22,31,Other Controllables,53
00040302D006,23,28,Other Controllables,137
00040302D006,24,31,Other Controllables,-7
00040302D014,1,30,Other Controllables,0
00040302D014,2,31,Other Controllables,64
00040302D014,3,30,Other Controllables,38
00040302D014,4,31,Other Controllables,-71
00040302D014,5,31,Other Controllables,208
00040302D014,6,30,Other Controllables,133
00040302D014,7,31,Other Controllables,-242
00040302D014,8,30,Other Controllables,-44
00040302D014,9,31,Other Controllables,291
00040302D014,10,31,Other Controllables,11
00040302D014,11,28,Other Controllables,45
00040302D014,12,31,Other Controllables,-176
00040302D014,13,30,Other Controllables,110
00040302D014,14,31,Other Controllables,389
00040302D014,15,30,Other Controllables,1146
00040302D014,16,31,Other Controllables,90
00040302D014,17,31,Other Controllables,-270
00040302D014,18,30,Other Controllables,-1603
00040302D014,19,31,Other Controllables,255
00040302D014,20,30,Other Controllables,143
00040302D014,21,31,Other Controllables,262
